№,"Длина волны,м","Частота,Гц","ЭПР,м^2"
1500,0.5516150393642851,543857543.0172069,0.3904664168054617
1501,0.5512540533386275,544213685.4741896,0.39131199834503094
1502,0.5508935394744576,544569827.9311725,0.3921540192057876
1503,0.5505334968460166,544925970.3881552,0.3929923978655303
1504,0.5501739245299634,545282112.8451381,0.3938270532653795
1505,0.5498148216053682,545638255.3021209,0.39465790481646107
1506,0.549456187153704,545994397.7591037,0.3954848724065313
1507,0.5490980202588386,546350540.2160864,0.39630787640656134
1508,0.5487403200070267,546706682.6730692,0.39712683767725504
1509,0.5483830854869031,547062825.130052,0.3979416775755262
1510,0.5480263157894737,547418967.5870348,0.3987523179609117
1511,0.5476700100081088,547775110.0440176,0.39955868120193927
1512,0.5473141672385347,548131252.5010004,0.40036069018243864
1513,0.5469587865788265,548487394.9579831,0.4011582683077953
1514,0.5466038671294001,548843537.414966,0.4019513395111506
1515,0.5462494079930053,549199679.8719487,0.4027398282595539
1516,0.5458954082747172,549555822.3289316,0.4035236595600476
1517,0.5455418670819295,549911964.7859143,0.40430275896570733
1518,0.545188783524347,550268107.2428972,0.40507705258161797
1519,0.5448361567139774,550624249.6998799,0.40584646707079974
1520,0.5444839857651246,550980392.1568627,0.4066109296600751
1521,0.5441322697943808,551336534.6138456,0.4073703681458785
1522,0.5437810079206198,551692677.0708283,0.4081247109000083
1523,0.5434301992649884,552048819.5278112,0.4088738868753276
1524,0.5430798429509004,552404961.9847939,0.4096178256113971
1525,0.5427299381040286,552761104.4417768,0.4103564572400601
1526,0.5423804838522978,553117246.8987595,0.4110897124909644
1527,0.5420314793258768,553473389.3557423,0.41181752269702115
1528,0.5416829236571726,553829531.8127251,0.4125398197998195
1529,0.5413348159808218,554185674.2697079,0.4132565363549668
1530,0.5409871554336846,554541816.7266906,0.41396760553737616
1531,0.5406399411548363,554897959.1836735,0.4146729611464976
1532,0.540293172285562,555254101.6406562,0.41537253761148374
1533,0.5399468479693476,555610244.0976391,0.41606626999629825
1534,0.5396009673518742,555966386.5546218,0.41675409400476765
1535,0.5392555295810106,556322529.0116047,0.4174359459855609
1536,0.538910533806806,556678671.4685874,0.41811176293712426
1537,0.5385659791814832,557034813.9255702,0.41878148251254255
1538,0.538221864859432,557390956.382553,0.41944504302434443
1539,0.5378781899972019,557747098.8395358,0.42010238344924905
1540,0.5375349537534955,558103241.2965186,0.4207534434328419
1541,0.5371921552891609,558459383.7535014,0.4213981632941971
1542,0.5368497937671861,558815526.2104841,0.422036484030437
1543,0.5365078683526912,559171668.667467,0.42266834732122094
1544,0.5361663782129218,559527811.1244497,0.4232936955331857
1545,0.5358253225172426,559883953.5814326,0.42391247172430735
1546,0.5354847004371304,560240096.0384153,0.42452461964820976
1547,0.5351445111461672,560596238.4953982,0.4251300837584115
1548,0.534804753820034,560952380.9523809,0.4257288092124997
1549,0.5344654276365036,561308523.4093637,0.4263207418762464
1550,0.5341265317754347,561664665.8663465,0.42690582832766294
1551,0.5337880654187641,562020808.3233293,0.4274840158609857
1552,0.5334500277505017,562376950.7803121,0.42805525249059745
1553,0.5331124179567224,562733093.2372949,0.4286194869548856
1554,0.5327752352255608,563089235.6942776,0.4291766687200385
1555,0.5324384787472036,563445378.1512605,0.42972674798377025
1556,0.5321021477138842,563801520.6082433,0.430269675678982
1557,0.5317662413198755,564157663.0652261,0.430805403477364
1558,0.5314307587614835,564513805.5222089,0.43133388379292353
1559,0.5310956992370414,564869947.9791917,0.4318550697854512
1560,0.5307610619469026,565226090.4361745,0.4323689153639184
1561,0.5304268460934349,565582232.8931572,0.4328753751898159
1562,0.5300930508810137,565938375.3501401,0.43337440468041083
1563,0.5297596755160158,566294517.8071228,0.4338659600119553
1564,0.5294267192068133,566650660.2641057,0.43434999812281533
1565,0.5290941811637673,567006802.7210884,0.43482647671653474
1566,0.5287620605992214,567362945.1780713,0.43529535426483507
1567,0.5284303567274957,567719087.635054,0.4357565900105475
1568,0.5280990687648807,568075230.0920368,0.43621014397047103
1569,0.527768195929631,568431372.5490196,0.43665597693817326
1570,0.5274377374419587,568787515.0060024,0.4370940504867134
1571,0.5271076925240282,569143657.4629852,0.4375243269713011
1572,0.5267780603999493,569499799.919968,0.43794676953188777
1573,0.526448840295772,569855942.3769507,0.4383613420956863
1574,0.5261200314394789,570212084.8339336,0.43876800937962696
1575,0.5257916330609812,570568227.2909163,0.4391667368927356
1576,0.5254636443921107,570924369.7478992,0.43955749093845403
1577,0.5251360646666153,571280512.2048819,0.43994023861687953
1578,0.5248088931201523,571636654.6618648,0.4403149478269454
1579,0.5244821289902828,571992797.1188475,0.4406815872685235
1580,0.5241557715164651,572348939.5758303,0.4410401264444619
1581,0.52382981994005,572705082.0328131,0.44139053566254793
1582,0.5235042735042735,573061224.4897959,0.44173278603741034
1583,0.5231791314542524,573417366.9467787,0.44206684949233993
1584,0.5228543930369771,573773509.4037615,0.4423926987610432
1585,0.5225300575013069,574129651.8607442,0.4427103073893343
1586,0.5222061240979633,574485794.3177271,0.4430196497367409
1587,0.521882592079525,574841936.7747098,0.44332070097805143
1588,0.5215594607004216,575198079.2316927,0.4436134371047871
1589,0.5212367292169282,575554221.6886754,0.44389783492659923
1590,0.5209143968871596,575910364.1456583,0.4441738720726037
1591,0.5205924629710643,576266506.6026411,0.4444415269926333
1592,0.5202709267304196,576622649.0596238,0.4447007789584312
1593,0.519949787428825,576978791.5166067,0.4449516080647578
1594,0.5196290443316975,577334933.9735894,0.4451939952304388
1595,0.5193086967062653,577691076.4305723,0.44542792219933736
1596,0.5189887438215626,578047218.887555,0.4456533715412461
1597,0.5186691849484236,578403361.3445379,0.4458703266527225
1598,0.5183500193594779,578759503.8015206,0.44607877175783966
1599,0.5180312463291437,579115646.2585034,0.44627869190886477
1600,0.5177128651336234,579471788.7154862,0.4464700729868774
1601,0.5173948750508975,579827931.172469,0.44665290170229793
1602,0.5170772753607196,580184073.6294518,0.4468271655953602
1603,0.51676006534461,580540216.0864346,0.4469928530364947
1604,0.5164432442858521,580896358.5434173,0.44714995322665735
1605,0.5161268114694847,581252501.0004002,0.4472984561975666
1606,0.5158107661822986,581608643.4573829,0.44743835281188354
1607,0.5154951077128299,581964785.9143658,0.44756963476330675
1608,0.5151798353513558,582320928.3713485,0.4476922945766047
1609,0.514864948389888,582677070.8283314,0.44780632560756484
1610,0.5145504461221688,583033213.2853141,0.4479117220428751
1611,0.5142363278436645,583389355.7422969,0.44800847889993595
1612,0.5139225928515609,583745498.1992797,0.4480965920265872
1613,0.5136092404447581,584101640.6562625,0.4481760581007758
1614,0.5132962699238649,584457783.1132452,0.4482468746301375
1615,0.5129836805911937,584813925.5702281,0.44830903995151183
1616,0.5126714717507557,585170068.0272108,0.44836255323038754
1617,0.5123596427082551,585526210.4841937,0.44840741446026205
1618,0.5120481927710844,585882352.9411764,0.44844362446194086
1619,0.5117371212483192,586238495.3981593,0.44847118488275034
1620,0.5114264274507129,586594637.855142,0.4484900981956956
1621,0.511116110690692,586950780.3121248,0.44850036769851914
1622,0.5108061702823504,587306922.7691076,0.4485019975127129
1623,0.510496605541445,587663065.2260904,0.44849499258243347
1624,0.5101874157853906,588019207.6830732,0.44847935867336197
1625,0.5098786003332539,588375350.140056,0.44845510237148
1626,0.5095701585057502,588731492.5970389,0.4484222310817742
1627,0.5092620896252369,589087635.0540216,0.44838075302686764
1628,0.5089543930157092,589443777.5110044,0.44833067724558145
1629,0.5086470680027952,589799919.9679872,0.4482720135914165
1630,0.508340113913751,590156062.42497,0.4482047727309631
1631,0.5080335300774553,590512204.8819528,0.4481289661422505
1632,0.507727315824405,590868347.3389356,0.44804460611299834
1633,0.5074214704867104,591224489.7959183,0.4479517057388192
1634,0.5071159933980898,591580632.2529012,0.4478502789213306
1635,0.5068108838938652,591936774.7098839,0.4477403403662059
1636,0.5065061413109571,592292917.1668668,0.44762190558114767
1637,0.50620176498788,592649059.6238495,0.4474949908737846
1638,0.5058977542647376,593005202.0808324,0.4473596133495039
1639,0.5055941084832177,593361344.5378151,0.4472157909092042
1640,0.5052908269865876,593717486.994798,0.4470635422469756
1641,0.5049879091196896,594073629.4517807,0.4469028868477203
1642,0.5046853542289361,594429771.9087635,0.4467338449846788
1643,0.5043831616623048,594785914.3657463,0.4465564377169034
1644,0.5040813307693341,595142056.8227291,0.44637068688665216
1645,0.5037798609011189,595498199.2797118,0.44617661511671053
1646,0.5034787514103046,595854341.7366947,0.4459742458076415
1647,0.5031780016510843,596210484.1936774,0.4457636031349673
1648,0.5028776109791927,596566626.6506603,0.44554471204627627
1649,0.5025775787519022,596922769.107643,0.44531759825826117
1650,0.5022779043280182,597278911.5646259,0.4450822882536852
1651,0.5019785870678746,597635054.0216086,0.4448388092782769
1652,0.5016796263333289,597991196.4785914,0.44458718933755936
1653,0.5013810214877581,598347338.9355742,0.4443274571935966
1654,0.5010827718960539,598703481.392557,0.44405964236169
1655,0.5007848769246185,599059623.8495398,0.4437837751069839
1656,0.5004873359413595,599415766.3065226,0.4434998864410131
1657,0.5001901483156863,599771908.7635053,0.44320800811818417
1658,0.4998933134185048,600128051.2204882,0.4429081726321774
1659,0.49959683062221366,600484193.6774709,0.44260041321228344
1660,0.4993006993006993,600840336.1344538,0.44228476381967763
1661,0.4990049188293319,601196478.5914366,0.44196125914361994
1662,0.4987094885849609,601552621.0484194,0.4416299345975848
1663,0.49841440794591035,601908763.5054022,0.4412908263153332
1664,0.49811967629197507,602264905.9623849,0.4409439711469009
1665,0.4978252930044158,602621048.4193678,0.44058940665453833
1666,0.4975312574659553,602977190.8763505,0.44022717110857007
1667,0.49723756906077343,603333333.3333334,0.43985730348319674
1668,0.49694422717450387,603689475.7903161,0.43947984345221836
1669,0.49665123119422855,604045618.247299,0.4390948313847063
1670,0.4963585805084746,604401760.7042817,0.4387023083406035
1671,0.496066274507209,604757903.1612645,0.43830231606625636
1672,0.4957743125818355,605114045.6182473,0.43789489698988676
1673,0.49548269412518914,605470188.0752301,0.4374800942169986
1674,0.4951914185315332,605826330.5322129,0.4370579515257146
1675,0.4949004851965541,606182472.9891957,0.43662851336206193
1676,0.4946098935173579,606538615.4461784,0.436191824835184
1677,0.4943196428924655,606894757.9031613,0.43574793171248766
1678,0.4940297327218093,607250900.360144,0.43529688041474435
1679,0.4937401624067281,607607042.8171269,0.4348387180111055
1680,0.4934509313499638,607963185.2741096,0.43437349221407723
1681,0.49316203895565686,608319327.7310925,0.43390125137442215
1682,0.49287348462934233,608675470.1880752,0.43342204447600613
1683,0.4925852677779457,609031612.645058,0.43293592113057877
1684,0.492297387809779,609387755.1020408,0.43244293157250135
1685,0.4920098441345365,609743897.5590236,0.4319431266534136
1686,0.49172263616329104,610100040.0160064,0.43143655783683454
1687,0.4914357633084895,610456182.4729892,0.43092327719271634
1688,0.4911492249839494,610812324.9299719,0.4304033373919337
1689,0.49086302060485426,611168467.3869548,0.42987679170071447
1690,0.49057714958775034,611524609.8439375,0.42934369397502015
1691,0.49029161135054183,611880752.3009204,0.4288040986548628
1692,0.4900064053124878,612236894.7579031,0.4282580607585734
1693,0.4897215308941974,612593037.214886,0.42770563587700605
1694,0.4894369875176268,612949179.6718687,0.4271468801676986
1695,0.4891527746060744,613305322.1288515,0.42658185034897084
1696,0.48886889158417773,613661464.5858344,0.4260106036939689
1697,0.4885853378779091,614017607.0428171,0.42543319802466717
1698,0.48830211291457154,614373749.4998,0.42484969170580333
1699,0.4880192161227957,614729891.9567827,0.42426014363877146
1700,0.48773664693253527,615086034.4137655,0.42366461325546045
1701,0.4874544047750636,615442176.8707483,0.42306316051204557
1702,0.4871724890829694,615798319.3277311,0.4224558458827239
1703,0.4868908992901537,616154461.7847139,0.4218427303534049
1704,0.4866096348318253,616510604.2416967,0.4212238754153506
1705,0.48632869514449745,616866746.6986794,0.4205993430587713
1706,0.48604807966598373,617222889.1556623,0.41996919576636355
1707,0.4857677878353949,617579031.612645,0.4193334965068201
1708,0.4854878190931344,617935174.0696279,0.41869230872827
1709,0.48520817288089524,618291316.5266106,0.4180456963516965
1710,0.48492884864165586,618647458.9835935,0.4173937237642898
1711,0.4846498458196769,619003601.4405762,0.41673645581277313
1712,0.48437116386049694,619359743.897559,0.41607395779667194
1713,0.48409280221092943,619715886.3545418,0.41540629546154795
1714,0.4838147603190583,620072028.8115246,0.414733534992192
1715,0.4835370376342353,620428171.2685074,0.4140557430057685
1716,0.48325963360707513,620784313.7254902,0.4133729865449231
1717,0.48298254768945326,621140456.182473,0.4126853330708575
1718,0.4827057793345009,621496598.6394558,0.41199285045635003
1719,0.4824293279966024,621852741.0964385,0.411295606978753
1720,0.4821531931313911,622208883.5534214,0.41059367131294194
1721,0.4818773741957463,622565026.0104041,0.409887112524237
1722,0.48160187064778887,622921168.467387,0.4091760000612733
1723,0.48132668194687883,623277310.9243697,0.40846040374885584
1724,0.4810518075536106,623633453.3813525,0.40774039378076343
1725,0.48077724692981055,623989595.8383353,0.40701604071252406
1726,0.48050299953853254,624345738.2953181,0.40628741545416486
1727,0.4802290648440553,624701880.7523009,0.40555458926291293
1728,0.4799554423118782,625058023.2092837,0.40481763373588275
1729,0.4796821314087184,625414165.6662664,0.4040766208027182
1730,0.4794091316025067,625770308.1232493,0.4033316227182153
1731,0.47913644236238495,626126450.580232,0.4025827120549117
1732,0.47886406315870156,626482593.0372149,0.4018299616956402
1733,0.4785919934630091,626838735.4941977,0.40107344482607366
1734,0.47832023274806046,627194877.9511805,0.40031323492722143
1735,0.47804878048780486,627551020.4081633,0.3995494057679154
1736,0.4777776361573856,627907162.865146,0.39878203139726454
1737,0.47750679923313566,628263305.3221289,0.39801118613708647
1738,0.47723626919257506,628619447.7791116,0.3972369445743131
1739,0.4769660455144069,628975590.2360945,0.3964593815533795
1740,0.47669612767851466,629331732.6930772,0.39567857216858493
1741,0.4764265151659581,629687875.15006,0.39489459175643804
1742,0.4761572074589706,630044017.6070428,0.39410751588797754
1743,0.47588820404095544,630400160.0640256,0.39331742036107636
1744,0.4756195043964828,630756302.5210084,0.39252438119272576
1745,0.47535110801128616,631112444.9779912,0.39172847461130694
1746,0.4750830143722593,631468587.434974,0.39092977704883736
1747,0.4748152229674526,631824729.8919568,0.3901283651332071
1748,0.4745477332860706,632180872.3489395,0.389324315680403
1749,0.47428054481846765,632537014.8059224,0.38851770568671296
1750,0.47401365705614573,632893157.2629051,0.3877086123209157
1751,0.47374706949175033,633249299.719888,0.3868971129164697
1752,0.4734807816190681,633605442.1768707,0.38608328496367333
1753,0.47321479293302277,633961584.6338536,0.3852672061018338
1754,0.47294910292967274,634317727.0908363,0.38444895411140734
1755,0.4726837111062072,634673869.5478191,0.38362860690614964
1756,0.4724186169609437,635030012.0048019,0.3828062425252406
1757,0.47215381999332423,635386154.4617847,0.3819819391254138
1758,0.4718893197039126,635742296.9187675,0.38115577497307956
1759,0.4716251155943911,636098439.3757503,0.38032782843643326
1760,0.4713612071675574,636454581.832733,0.3794981779775695
1761,0.4710975939273214,636810724.2897159,0.3786669021445887
1762,0.47083427537870226,637166866.7466986,0.37783407956370296
1763,0.47057125102782504,637523009.2036815,0.3769997889313383
1764,0.4703085203819179,637879151.6606642,0.37616410900623093
1765,0.4700460829493088,638235294.117647,0.37532711860153956
1766,0.46978393823942255,638591436.5746298,0.37448889657694223
1767,0.4695220857627777,638947579.0316126,0.3736495218307416
1768,0.46926052503098353,639303721.4885955,0.3728090732919784
1769,0.4689992555567372,639659863.9455782,0.3719676299125336
1770,0.46873827685382013,640016006.4025611,0.3711252706592553
1771,0.4684775884370958,640372148.8595438,0.37028207450607303
1772,0.4682171898225059,640728291.3165267,0.36943812042613033
1773,0.46795708052706814,641084433.7735094,0.3685934873839169
1774,0.4676972600688726,641440576.2304922,0.3677482543274162
1775,0.4674377279670792,641796718.687475,0.36690250018025367
1776,0.46717848374191456,642152861.1444578,0.36605630383386406
1777,0.46691952691466904,642509003.6014405,0.3652097441396577
1778,0.4666608570076936,642865146.0584234,0.364362899901215
1779,0.4664024735443975,643221288.5154061,0.3635158498664789
1780,0.4661443760492445,643577430.972389,0.3626686727199639
1781,0.46588656404775075,643933573.4293717,0.3618214470749839
1782,0.4656290370664812,644289715.8863546,0.3609742514658956
1783,0.4653717946330472,644645858.3433373,0.36012716434035236
1784,0.4651148362761034,645002000.8003201,0.3592802640515714
1785,0.4648581615253449,645358143.2573029,0.358433628850636
1786,0.4646017699115044,645714285.7142857,0.35758733687880284
1787,0.4643456609663494,646070428.1712685,0.35674146615982244
1788,0.4640898342226789,646426570.6282513,0.35589609459230165
1789,0.46383428921432157,646782713.085234,0.3550512999420646
1790,0.46357902547613156,647138855.5422169,0.35420715983454987
1791,0.46332404254398707,647494997.9991996,0.35336375174722445
1792,0.46306933995478633,647851140.4561825,0.3525211530020278
1793,0.46281491724644575,648207282.9131652,0.35167944075782853
1794,0.4625607739578963,648563425.3701481,0.3508386920029179
1795,0.46230690962908155,648919567.8271308,0.34999898354752923
1796,0.46205332380095404,649275710.2841136,0.34916039201636645
1797,0.46180001601547344,649631852.7410964,0.34832299384119525
1798,0.46154698581560283,649987995.1980792,0.34748686525342304
1799,0.4612942327453068,650344137.655062,0.3466520822767363
1800,0.461041756349548,650700280.1120448,0.34581872071975955
1801,0.4607895561742851,651056422.5690275,0.34498685616874264
1802,0.4605376317664693,651412565.0260104,0.3441565639802821
1803,0.46028598267404236,651768707.4829932,0.34332791927407585
1804,0.4600346084459335,652124849.939976,0.3425009969257102
1805,0.45978350863205664,652480992.3969588,0.34167587155948204
1806,0.459532682783308,652837134.8539416,0.3408526175412566
1807,0.4592821304515631,653193277.3109244,0.3400313089713542
1808,0.4590318511896744,653549419.7679071,0.3392120196774853
1809,0.45878184455146837,653905562.22489,0.3383948232077138
1810,0.45853211009174316,654261704.6818727,0.33757979282345824
1811,0.45828264736626545,654617847.1388556,0.3367670014925347
1812,0.4580334559317685,654973989.5958383,0.3359565218822434
1813,0.4577845353459488,655330132.0528212,0.3351484263524856
1814,0.45753588516746413,655686274.5098039,0.334342786948926
1815,0.45728750495593035,656042416.9667867,0.3335396753961988
1816,0.45703939427191925,656398559.4237695,0.3327391630911555
1817,0.4567915526769557,656754701.8807523,0.3319413210961485
1818,0.45654397973351524,657110844.337735,0.3311462201323676
1819,0.45629667500502125,657466986.7947179,0.330353930573221
1820,0.45604963805584287,657823129.2517006,0.3295645224377491
1821,0.45580286845129164,658179271.7086835,0.3287780653840984
1822,0.45555636575762,658535414.1656662,0.3279946287030325
1823,0.45531012954201766,658891556.6226491,0.3272142813114945
1824,0.45506415937260997,659247699.0796318,0.32643709174621294
1825,0.4548184548184548,659603841.5366147,0.32566312815736415
1826,0.45457301544954043,659959983.9935974,0.32489245830227215
1827,0.45432784083678257,660316126.4505802,0.3241251495391621
1828,0.4540829305520224,660672268.907563,0.32336126882097155
1829,0.4538382841680237,661028411.3645458,0.32260088268920617
1830,0.4535939012584705,661384553.8215286,0.3218440572678391
1831,0.45334978139796456,661740696.2785114,0.32109085825727396
1832,0.45310592416202305,662096838.7354941,0.3203413509283605
1833,0.4528623291270757,662452981.192477,0.3195956001164488
1834,0.452618995870463,662809123.6494597,0.3188536702155203
1835,0.45237592397043297,663165266.1064426,0.31811562517234343
1836,0.45213311300613945,663521408.5634253,0.31738152848071494
1837,0.4518905625576391,663877551.0204082,0.31665144317573246
1838,0.45164827220588943,664233693.477391,0.3159254318281325
1839,0.45140624153274606,664589835.9343737,0.31520355653869353
1840,0.45116447012096045,664945978.3913566,0.31448587893267016
1841,0.45092295755417755,665302120.8483393,0.31377246015431204
1842,0.45068170341693314,665658263.3053222,0.31306336086142866
1843,0.450440707294652,666014405.7623049,0.31235864122000645
1844,0.45019996877364493,666370548.2192878,0.3116583608988982
1845,0.44995948744110675,666726690.6762705,0.31096257906455865
1846,0.4497192628851137,667082833.1332533,0.310271354375845
1847,0.4494792946946215,667438975.5902361,0.309584744978888
1848,0.4492395824594623,667795118.0472189,0.30890280850199425
1849,0.4490001257703434,668151260.5042017,0.3082256020506482
1850,0.4487609242188435,668507402.9611845,0.30755318220254374
1851,0.4485219773974119,668863545.4181672,0.3068856050026925
1852,0.448283284899365,669219687.8751501,0.3062229259585899
1853,0.4480448463188846,669575830.3321328,0.3055652000354478
1854,0.4478066612510154,669931972.7891157,0.30491248165148804
1855,0.44756872929166297,670288115.2460984,0.3042648246732929
1856,0.4473310500375908,670644257.7030813,0.30362228241122846
1857,0.44709362308641903,671000400.160064,0.30298490761492974
1858,0.4468564480366211,671356542.6170468,0.3023527524688464
1859,0.44661952448752246,671712685.0740296,0.301725868587854
1860,0.4463828520392974,672068827.5310124,0.30110430701293595
1861,0.44614643029296774,672424969.9879951,0.30048811820692345
1862,0.4459102588503997,672781112.444978,0.2998773520503023
1863,0.4456743373143024,673137254.9019607,0.29927205783709254
1864,0.445438665288225,673493397.3589436,0.2986722842707864
1865,0.4452032423765552,673849539.8159263,0.2980780794603545
1866,0.44496806818451606,674205682.2729092,0.2974894909163175
1867,0.44473314231816485,674561824.7298919,0.2969065655468966
1868,0.44449846438439006,674917967.1868747,0.2963293496542068
1869,0.44426403399090975,675274109.6438575,0.295757888930552
1870,0.44402985074626866,675630252.1008403,0.29519222845474713
1871,0.443795914259837,675986394.5578231,0.29463241268854484
1872,0.4435622241418074,676342537.0148059,0.2940784854731106
1873,0.4433287800031932,676698679.4717888,0.29353049002556936
1874,0.4430955814558264,677054821.9287715,0.2929884689356223
1875,0.4428626281123549,677410964.3857543,0.29245246416223064
1876,0.4426299195862411,677767106.8427371,0.29192251703037914
1877,0.44239745549175924,678123249.2997199,0.2913986682278856
1878,0.4421652354439936,678479391.7567027,0.29088095780230283
1879,0.441933259058836,678835534.2136855,0.2903694251578784
1880,0.4417015259529842,679191676.6706682,0.2898641090525863
1881,0.4414700357439391,679547819.1276511,0.2893650475952279
1882,0.44123878805000355,679903961.5846338,0.2888722782426044
1883,0.4410077824902792,680260104.0416167,0.288385837796756
1884,0.4407770186846654,680616246.4985994,0.2879057624022761
1885,0.4405464962538563,680972388.9555823,0.287432087543688
1886,0.4403162148193394,681328531.412565,0.2869648480429028
1887,0.44008617400339295,681684673.8695478,0.28650407805673545
1888,0.4398563734290844,682040816.3265306,0.28604981107450167
1889,0.4396268127202679,682396958.7835134,0.28560207991567843
1890,0.43939749150158247,682753101.2404962,0.2851609167276377
1891,0.43916840939845,683109243.697479,0.28472635298345034
1892,0.43893956603707307,683465386.1544617,0.2842984194797616
1893,0.43871096104443286,683821528.6114446,0.28387714633473615
1894,0.4384825940482875,684177671.0684273,0.2834625629860737
1895,0.4382544646771695,684533813.5254102,0.28305469818909273
1896,0.43802657256038424,684889955.9823929,0.28265358001489616
1897,0.4377989173280076,685246098.4393758,0.2822592358485886
1898,0.4375714986108842,685602240.8963585,0.28187169238758353
1899,0.4373443160406251,685958383.3533413,0.2814909756399675
1900,0.4371173692496065,686314525.8103241,0.2811171109229448
1901,0.4368906578709666,686670668.2673069,0.28075012286134343
1902,0.4366641815386049,687026810.7242897,0.28039003538619833
1903,0.4364379398871793,687382953.1812725,0.2800368717334023
1904,0.4362119325521046,687739095.6382552,0.2796906544424323
1905,0.4359861591695502,688095238.0952381,0.2793514053551375
1906,0.4357606193764386,688451380.5522208,0.27901914561460195
1907,0.4355353128104431,688807523.0092037,0.2786938956640826
1908,0.4353102391099859,689163665.4661865,0.2783756752460046
1909,0.43508539791423645,689519807.9231693,0.27806450340104705
1910,0.434860788863109,689875950.3801521,0.277760398467271
1911,0.4346364115972613,690232092.8371348,0.27746337807935073
1912,0.43441226575809194,690588235.2941177,0.27717345916783964
1913,0.4341883509877394,690944377.7511004,0.27689065795853374
1914,0.43396466692907915,691300520.2080833,0.27661498997189266
1915,0.43374121322572246,691656662.665066,0.2763464700225264
1916,0.43351798952201415,692012805.1220489,0.2760851122187623
1917,0.43329499546303096,692368947.5790316,0.275830929962273
1918,0.43307223069457923,692725090.0360144,0.27558393594777403
1919,0.43284969486319363,693081232.4929972,0.27534414216279185
1920,0.4326273876161348,693437374.94998,0.27511155988750524
1921,0.4324053086013877,693793517.4069628,0.27488619969464234
1922,0.43218345746765974,694149659.8639456,0.27466807144946037
1923,0.43196183386437886,694505802.3209283,0.27445718430978117
1924,0.4317404374416917,694861944.7779112,0.27425354672610924
1925,0.4315192678504619,695218087.2348939,0.27405716644179934
1926,0.43129832474226804,695574229.6918768,0.27386805049330626
1927,0.43107760776940196,695930372.1488595,0.2736862052104937
1928,0.4308571165848668,696286514.6058424,0.2735116362170186
1929,0.4306368508423756,696642657.0628251,0.2733443484307663
1930,0.4304168101963486,696998799.5198079,0.27318434606437797
1931,0.4301969943019126,697354941.9767907,0.2730316326258134
1932,0.4299774028148981,697711084.4337735,0.272886210919008
1933,0.42975803539183827,698067226.8907562,0.2727480830445788
1934,0.42953889168996656,698423369.3477391,0.2726172504005977
1935,0.4293199713672155,698779511.8047218,0.27249371368344205
1936,0.4291012740822144,699135654.2617047,0.27237747288869635
1937,0.42888279949428787,699491796.7186874,0.272268527312121
1938,0.42866454726345404,699847939.1756703,0.27216687555069763
1939,0.42844651705042264,700204081.632653,0.2720725155037233
1940,0.4282287085165934,700560224.0896358,0.2719854443739792
1941,0.42801112132405417,700916366.5466186,0.27190565866895644
1942,0.4277937551355793,701272509.0036014,0.2718331542021567
1943,0.4275766096146279,701628651.4605842,0.27176792609443573
1944,0.4273596844253417,701984793.917567,0.2717099687754321
1945,0.4271429792325442,702340936.3745499,0.2716592759850461
1946,0.426926493701738,702697078.8315326,0.2716158407749788
1947,0.42671022749910353,703053221.2885154,0.2715796555103482
1948,0.42649418029149744,703409363.7454982,0.27155071187134233
1949,0.4262783517464505,703765506.202481,0.2715290008549656
1950,0.4260627415321664,704121648.6594638,0.2715145127768117
1951,0.42584734931751955,704477791.1164466,0.2715072372729275
1952,0.42563217477205373,704833933.5734293,0.2715071633017188
1953,0.4254172175659802,705190076.0304122,0.27151427914591947
1954,0.4252024773701763,705546218.4873949,0.27152857241462663
1955,0.4249879538561832,705902360.9443778,0.27155003004539524
1956,0.424773646696205,706258503.4013605,0.271578638306374
1957,0.42455955556310626,706614645.8583434,0.27161438279852906
1958,0.4243456801304112,706970788.3153261,0.2716572484579027
1959,0.424132020072301,707326930.772309,0.27170721955793853
1960,0.42391857506361325,707683073.2292917,0.27176427971186784
1961,0.42370534477983934,708039215.6862745,0.27182841187514506
1962,0.4234923288971236,708395358.1432573,0.27189959834794925
1963,0.423279527092261,708751500.6002401,0.27197782077773236
1964,0.4230669390426961,709107643.0572228,0.27206306016183407
1965,0.42285456442652075,709463785.5142057,0.2721552968501452
1966,0.4226424029224733,709819927.9711884,0.2722545105478242
1967,0.42243045420993613,710176070.4281713,0.2723606803180839
1968,0.42221871796893484,710532212.885154,0.27247378458501337
1969,0.42200719388013574,710888355.3421369,0.2725938011364679
1970,0.4217958816248453,711244497.7991196,0.27272070712700147
1971,0.4215847808850075,711600640.2561024,0.27285447908087207
1972,0.4213738913432031,711956782.7130852,0.27299509289507234
1973,0.42116321268264734,712312925.170068,0.27314252384244
1974,0.42095274458718895,712669067.6270508,0.27329674657480796
1975,0.4207424867413082,713025210.0840336,0.2734577351261946
1976,0.4205324388301155,713381352.5410163,0.27362546291607814
1977,0.42032260053934956,713737494.9979992,0.2737999027526889
1978,0.4201129715553763,714093637.4549819,0.27398102683636566
1979,0.4199035515651867,714449779.9119648,0.2741688067629726
1980,0.41969434025639585,714805922.3689476,0.2743632135273456
1981,0.419485337317241,715162064.8259304,0.27456421752680693
1982,0.41927654243657997,715518207.2829132,0.2747717885647138
1983,0.41906795530388996,715874349.7398959,0.27498589585406624
1984,0.4188595756092655,716230492.1968788,0.27520650802116264
